GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1
 "00000","United States", ,SQGDP9,76,"71","   Arts, entertainment, and recreation ","Millions of chained 2012 dollars",143640.0,144861.0,146406.0,146375.0,149353.0,150702.0,149035.0,150478.0,151004.0,150726.0,152940.0,152042.0,151932.0,153096.0,153481.0,155517.0,151442.0,150721.0,151226.0,151775.0,155302.0,158318.0,159349.0,163686.0,161534.0,164028.0,166433.0,163142.0,170379.0,171105.0,171281.0,174345.0,173577.0,173797.0,173862.0,178437.0,180881.0,182530.0,184126.0,183217.0,179660.0,178346.0,179090.0,180581.0,182496.0,183470.0,185911.0,190923.0,187015.0,189910.0,196260.0,195711.0,195539.0,202388.0,201022.0,200093.0,199090.0,199151.0,203748.0,204580.0,179564.0,83776.0,118157.0,134945.0,153050.0,163181.0,183997.0,197868.0,197463.0,206306.0,218633.0,221548.0,229358.0
 "00000","United States", ,SQGDP9,79,"72","   Accommodation and food services ","Millions of chained 2012 dollars",451733.0,452075.0,456233.0,459498.0,467647.0,466222.0,467552.0,466434.0,467092.0,462795.0,457983.0,459408.0,451624.0,450695.0,446975.0,434533.0,418186.0,411422.0,410236.0,411507.0,417401.0,425564.0,432337.0,433645.0,438682.0,445126.0,446601.0,444495.0,451638.0,449004.0,448301.0,454885.0,461771.0,458145.0,459128.0,463295.0,466470.0,472612.0,480824.0,483480.0,493482.0,498519.0,502244.0,502912.0,502975.0,501383.0,505442.0,509902.0,515331.0,516517.0,515980.0,515277.0,512634.0,519606.0,520147.0,528215.0,527665.0,531119.0,538619.0,529744.0,482997.0,286601.0,420157.0,414700.0,434181.0,513067.0,536661.0,540143.0,524071.0,534073.0,535985.0,532747.0,543750.0
 "00000","United States", ,SQGDP9,82,"81","   Other services (except government and government enterprises) ","Millions of chained 2012 dollars",395295.0,395292.0,397296.0,397342.0,399670.0,400148.0,397718.0,395982.0,393856.0,390663.0,387961.0,384890.0,379634.0,375458.0,373826.0,370783.0,359357.0,354156.0,349248.0,347135.0,342423.0,345560.0,348756.0,347934.0,343935.0,343834.0,342712.0,342782.0,347317.0,348251.0,349436.0,349324.0,346093.0,344221.0,344904.0,347599.0,348038.0,354382.0,360110.0,360294.0,359632.0,359426.0,356408.0,355397.0,355798.0,354334.0,355090.0,354016.0,353438.0,354410.0,358290.0,360876.0,364021.0,366764.0,366980.0,368266.0,365154.0,364924.0,369856.0,370780.0,359381.0,291679.0,335106.0,338867.0,333562.0,347470.0,356551.0,359350.0,361173.0,362295.0,364547.0,364610.0,364383.0
 "00000","United States", ,SQGDP9,83,"..."," Government and government enterprises ","Millions of chained 2012 dollars",2090342.0,2092156.0,2097598.0,2105610.0,2100816.0,2105156.0,2112455.0,2115479.0,2119474.0,2124225.0,2129494.0,2142969.0,2158344.0,2171539.0,2182164.0,2168580.0,2162944.0,2170934.0,2173223.0,2178860.0,2186483.0,2188253.0,2179702.0,2176484.0,2181581.0,2181710.0,2170070.0,2169833.0,2167846.0,2157632.0,2156682.0,2155796.0,2154652.0,2150030.0,2141608.0,2130876.0,2136534.0,2143163.0,2139579.0,2139255.0,2133489.0,2141976.0,2145215.0,2148065.0,2153702.0,2157437.0,2169336.0,2172964.0,2177809.0,2179540.0,2185998.0,2192799.0,2196296.0,2204107.0,2206350.0,2203814.0,2190075.0,2208790.0,2217869.0,2246091.0,2255395.0,2169705.0,2202312.0,2204152.0,2198277.0,2211535.0,2235319.0,2234173.0,2244216.0,2242873.0,2246498.0,2257968.0,2272994.0
 "00000","United States", ,SQGDP9,84,"...","  Federal civilian ","Millions of chained 2012 dollars",364215.6,363370.0,361941.3,364143.2,363132.2,364218.1,364778.6,365023.8,364719.7,365087.5,367444.0,367611.5,368811.8,369640.4,370957.8,370543.6,373519.3,379045.0,379849.1,381240.0,387046.4,394720.0,391418.5,389013.1,390947.5,390278.5,387949.2,388909.8,388275.0,387580.2,387237.2,384779.6,384273.5,380569.1,373467.5,373795.5,381884.3,383114.6,384728.3,386388.2,390196.1,393366.1,394845.5,397063.6,400843.4,401762.0,404244.1,406341.6,409020.8,410416.2,412816.8,413981.0,414810.8,416286.8,416825.6,415236.8,410029.7,418258.3,420795.4,422303.9,425129.9,429938.6,441741.9,437293.3,439140.3,438943.8,438156.3,435507.6,431590.8,430663.1,429426.2,433597.7,438954.6
 "00000","United States", ,SQGDP9,85,"...","  Military ","Millions of chained 2012 dollars",196537.1,197627.0,198654.9,201230.7,198807.5,199203.7,201478.7,201343.2,201276.4,201499.9,204292.1,206357.5,209253.8,212257.9,215280.2,216756.7,217041.5,217645.8,218596.6,218866.7,221788.5,220131.7,217912.3,216638.9,216539.9,216097.1,215355.1,215843.1,215393.2,214362.8,213521.8,211470.1,209824.9,208509.6,207361.9,202224.5,202473.5,200390.7,197573.7,194989.7,195406.5,194526.2,193309.5,192375.9,193956.8,194437.4,194253.0,193846.5,193365.7,192252.0,191405.5,189999.7,182619.0,181163.3,180551.3,179661.0,177831.7,181571.0,182796.7,183140.9,182135.5,185884.2,186290.9,187356.8,194390.9,195498.0,194531.4,193620.1,194917.1,193777.6,192325.0,191532.7,191911.5
 "00000","United States", ,SQGDP9,86,"...","  State and local ","Millions of chained 2012 dollars",1434978.0,1437927.0,1443088.0,1446543.0,1444606.0,1447771.0,1452209.0,1455043.0,1458382.0,1463716.0,1464049.0,1474385.0,1484649.0,1492903.0,1497081.0,1480283.0,1471609.0,1471985.0,1470352.0,1472708.0,1473127.0,1468212.0,1462603.0,1461606.0,1462777.0,1463297.0,1453785.0,1453467.0,1450952.0,1442784.0,1443290.0,1445386.0,1447930.0,1448133.0,1446947.0,1444345.0,1440630.0,1448899.0,1447338.0,1448407.0,1439878.0,1447786.0,1450952.0,1452947.0,1456431.0,1457905.0,1467446.0,1470424.0,1473945.0,1476160.0,1480685.0,1485715.0,1488358.0,1494178.0,1494927.0,1494968.0,1488039.0,1494117.0,1499172.0,1523137.0,1527601.0,1437900.0,1460767.0,1464892.0,1457215.0,1468821.0,1491945.0,1492912.0,1502006.0,1501453.0,1507536.0,1513321.0,1523234.0
"Note: See the included footnote file."
"SQGDP9: Real GDP by state 1/"
"Last updated: June 30, 2023-- new statistics for 2023:Q1."
"U.S. Bureau of Economic Analysis"
